"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
220,10.006,-2.85333878324962
220,10.007,-3.75881749145681
220,10.008,-4.66421465073882
220,10.009,-5.56949566189181
220,10.01,-6.47462566323342
220,10.011,-7.37956952064988
220,10.012,-8.28429181826798
220,10.013,-9.18875684981909
220,10.014,-10.0929286106884
220,10.015,-10.9967707907285
220,10.016,-11.9002467678624
220,10.017,-12.8033196025098
220,10.018,-13.7059520328708
220,10.019,-14.6081064711032
220,10.02,-15.5097450004226
220,10.021,-16.4108293731491
220,10.022,-17.3113210097196
220,10.023,-18.2111809987122
220,10.024,-19.1103700978627
220,10.025,-20.0088487361305
220,10.026,-20.9065770167995
220,10.027,-21.8035147216344
220,10.028,-22.6996213161011
220,10.029,-23.5948559556568
220,10.03,-24.4891774931075
220,10.031,-25.3825444870334
220,10.032,-26.274915211269
220,10.033,-27.1662476654625
220,10.034,-28.0564995866522
220,10.035,-28.9456284618921
220,10.036,-29.8335915418824
220,10.037,-30.7203458555965
220,10.038,-31.6058482258803
220,10.039,-32.4900552859955
220,10.04,-33.3729234970753
220,10.041,-34.2544091664675
220,10.042,-35.1344684669298
220,10.043,-36.0130574566321
220,10.044,-36.8901320999401
220,10.045,-37.7656482889231
220,10.046,-38.6395618655585
220,10.047,-39.5118286445721
220,10.048,-40.3824044368754
220,10.049,-41.2512450735513
220,10.05,-42.1183064303308
230,9.95,-69.6458751795308
230,9.951,-70.521057404737
230,9.952,-71.3979782838784
230,9.953,-72.2765997302248
230,9.954,-73.1568836898021
230,9.955,-74.0387921577754
230,9.956,-74.9222871941309
230,9.957,-75.80733093864
230,9.958,-76.6938856250437
230,9.959,-77.5819135944434
230,9.96,-78.4713773078666
230,9.961,-79.3622393579698
230,9.962,-80.2544624798641
230,9.963,-81.1480095610354
230,9.964,-82.0428436503352
230,9.965,-82.9389279660336
230,9.966,-83.836225902905
230,9.967,-84.7347010383562
230,9.968,-85.6343171375607
230,9.969,-86.5350381576097
230,9.97,-87.4368282506746
230,9.971,-88.3396517661698
230,9.972,-89.2434732519313
230,9.973,-90.1482574544009
230,9.974,-91.0539693178362
230,9.975,-91.9605739825495
230,9.976,-92.8680367821853
230,9.977,-93.776323240068
230,9.978,-94.6853990646138
230,9.979,-95.595230143852
230,9.98,-96.5057825390625
230,9.981,-97.4170224775633
230,9.982,-98.3289163446767
230,9.983,-99.2414306749055
230,9.984,-100.154532142346
230,9.985,-101.068187550388
230,9.986,-101.982363820716
230,9.987,-102.897027981689
230,9.988,-103.812147156093
230,9.989,-104.727688548357
230,9.99,-105.643619431238
230,9.991,-106.559907132056
230,9.992,-107.476519018498
230,9.993,-108.393422484066
230,9.994,-109.310584933202
230,9.995,-110.227973766148
230,9.996,-111.145556363601
230,9.997,-112.063300071209
230,9.998,-112.98117218396
230,9.999,-113.899139930529
230,10,-114.817170457631
230,10.001,-115.735230814441
230,10.002,-116.653287937129
230,10.003,-117.571308633574
230,10.004,-118.489259568313
230,10.005,-119.407107247763
230,10.006,-120.324818005804
230,10.007,-121.242357989739
230,10.008,-122.159693146714
230,10.009,-123.07678921063
230,10.01,-123.993611689616
230,10.011,-124.910125854097
230,10.012,-125.826296725503
230,10.013,-126.742089065701
230,10.014,-127.657467367137
230,10.015,-128.572395843782
230,10.016,-129.486838422902
230,10.017,-130.400758737684
230,10.018,-131.314120120773
230,10.019,-132.226885598738
230,10.02,-133.139017887514
230,10.021,-134.050479388836
230,10.022,-134.961232187693
230,10.023,-135.871238050843
230,10.024,-136.780458426382
230,10.025,-137.68885444441
230,10.026,-138.596386918797
230,10.027,-139.503016350057
230,10.028,-140.408702929349
230,10.029,-141.313406543606
230,10.03,-142.217086781791
230,10.031,-143.119702942285
230,10.032,-144.021214041383
230,10.033,-144.921578822941
230,10.034,-145.820755769086
230,10.035,-146.718703112052
230,10.036,-147.615378847063
230,10.037,-148.510740746285
230,10.038,-149.404746373801
230,10.039,-150.297353101585
230,10.04,-151.188518126453
230,10.041,-152.078198487946
230,10.042,-152.966351087121
230,10.043,-153.852932706205
230,10.044,-154.737900029076
230,10.045,-155.621209662514
230,10.046,-156.502818158201
230,10.047,-157.382682035396
230,10.048,-158.260757804256
230,10.049,-159.137001989735
230,10.05,-160.011371156026
240,9.95,173.776244801666
240,9.951,172.896770367735
240,9.952,172.015450319581
240,9.953,171.132322524349
240,9.954,170.247424812073
240,9.955,169.360794958589
240,9.956,168.472470669181
240,9.957,167.582489562982
240,9.958,166.690889158189
240,9.959,165.797706858121
240,9.96,164.902979938139
240,9.961,164.006745533492
240,9.962,163.109040628088
240,9.963,162.209902044225
240,9.964,161.309366433323
240,9.965,160.407470267651
240,9.966,159.504249833097
240,9.967,158.599741222961
240,9.968,157.693980332825
240,9.969,156.787002856479
240,9.97,155.878844282919
240,9.971,154.96953989443
240,9.972,154.059124765739
240,9.973,153.147633764249
240,9.974,152.235101551342
240,9.975,151.321562584742
240,9.976,150.40705112194
240,9.977,149.491601224633
240,9.978,148.575246764208
240,9.979,147.658021428209
240,9.98,146.739958727779
240,9.981,145.821092006063
240,9.982,144.90145444752
240,9.983,143.981079088128
240,9.984,143.059998826448
240,9.985,142.138246435494
240,9.986,141.2158545754
240,9.987,140.292855806803
240,9.988,139.369282604938
240,9.989,138.445167374362
240,9.99,137.520542464296
240,9.991,136.595440184498
240,9.992,135.669892821642
240,9.993,134.743932656142
240,9.994,133.817591979357
240,9.995,132.890903111129
240,9.996,131.963898417603
240,9.997,131.036610329247
240,9.998,130.10907135904
240,9.999,129.181314120742
240,10,128.253371347209
240,10.001,127.325275908664
240,10.002,126.397060830885
240,10.003,125.468759313235
240,10.004,124.540404746472
240,10.005,123.612030730283
240,10.006,122.683671090473
240,10.007,121.755359895743
240,10.008,120.827131474012
240,10.009,119.89902042821
240,10.01,118.971061651478
240,10.011,118.043290341732
240,10.012,117.115742015526
240,10.013,116.188452521148
240,10.014,115.261458050918
240,10.015,114.334795152615
240,10.016,113.408500739997
240,10.017,112.482612102357
240,10.018,111.557166913074
240,10.019,110.632203237117
240,10.02,109.707759537457
240,10.021,108.783874680352
240,10.022,107.860587939479
240,10.023,106.937938998856
240,10.024,106.015967954563
240,10.025,105.0947153152
240,10.026,104.174222001083
240,10.027,103.254529342159
240,10.028,102.335679074612
240,10.029,101.41771333616
240,10.03,100.500674660035
240,10.031,99.5846059676377
240,10.032,98.6695505598839
240,10.033,97.7555521072064
240,10.034,96.8426546382778
240,10.035,95.9309025274192
240,10.036,95.0203404807371
240,10.037,94.1110135209977
240,10.038,93.2029669712637
240,10.039,92.2962464373239
240,10.04,91.3908977889487
240,10.041,90.4869671400006
240,10.042,89.5845008274394
240,10.043,88.6835453892714
240,10.044,87.7841475414755
240,10.045,86.8863541539675
240,10.046,85.9902122256411
240,10.047,85.0957688585509
240,10.048,84.2030712312877
240,10.049,83.3121665716033
240,10.05,82.4231021283515
250,9.95,52.8336408986661
250,9.951,51.945977737681
250,9.952,51.0563818896622
250,9.953,50.1648900470859
250,9.954,49.2715388413868
250,9.955,48.376364825748
250,9.956,47.479404458676
250,9.957,46.5806940883802
250,9.958,45.6802699380299
250,9.959,44.7781680919054
250,9.96,43.8744244824858
250,9.961,42.9690748785145
250,9.962,42.0621548740661
250,9.963,41.1536998786484
250,9.964,40.2437451083701
250,9.965,39.3323255781883
250,9.966,38.4194760952744
250,9.967,37.5052312534888
250,9.968,36.589625429013
250,9.969,35.6726927771294
250,9.97,34.7544672301603
250,9.971,33.8349824965833
250,9.972,32.9142720613103
250,9.973,31.9923691871458
250,9.974,31.0693069174072
250,9.975,30.1451180797079
250,9.976,29.2198352908957
250,9.977,28.2934909631188
250,9.978,27.366117311025
250,9.979,26.4377463600531
250,9.98,25.5084099558081
250,9.981,24.5781397744895
250,9.982,23.6469673343414
250,9.983,22.7149240080938
250,9.984,21.7820410363661
250,9.985,20.8483495419846
250,9.986,19.9138805451858
250,9.987,18.9786649796449
250,9.988,18.0427337093073
250,9.989,17.1061175459517
250,9.99,16.1688472674497
250,9.991,15.2309536366639
250,9.992,14.2924674209236
250,9.993,13.3534194120334
250,9.994,12.4138404467427
250,9.995,11.4737614276219
250,9.996,10.5332133442864
250,9.997,9.5922272948879
250,9.998,8.65083450782944
250,9.999,7.70906636362039
250,10,6.76695441681255
250,10.001,5.82453041794013
250,10.002,4.88182633540324
250,10.003,3.93887437722024
250,10.004,2.99570701257255
250,10.005,2.05235699308328
250,10.006,1.10885737374832
250,10.007,0.165241533450052
250,10.008,-0.778456805013933
250,10.009,-1.72220355544992
250,10.01,-2.66596424943085
250,10.011,-3.60970401813774
250,10.012,-4.55338757496109
250,10.013,-5.49697919895358
250,10.014,-6.44044271914864
250,10.015,-7.38374149984875
250,10.016,-8.32683842693119
250,10.017,-9.269695895228
250,10.018,-10.2122757970371
250,10.019,-11.154539511823
250,10.02,-12.0964478971585
250,10.021,-13.0379612809531
250,10.022,-13.979039455006
250,10.023,-14.9196416699534
250,10.024,-15.8597266316076
250,10.025,-16.799252498763
250,10.026,-17.7381768824762
250,10.027,-18.6764568468516
250,10.028,-19.6140489113615
250,10.029,-20.5509090547193
250,10.03,-21.4869927203144
250,10.031,-22.422254823225
250,10.032,-23.3566497588017
250,10.033,-24.2901314128596
250,10.034,-25.2226531734206
250,10.035,-26.1541679440448
250,10.036,-27.0846281587116
250,10.037,-28.0139857982431
250,10.038,-28.9421924082477
250,10.039,-29.8691991185522
250,10.04,-30.7949566640903
250,10.041,-31.7194154072155
250,10.042,-32.6425253613986
250,10.043,-33.5642362162536
250,10.044,-34.4844973638586
250,10.045,-35.4032579263014
250,10.046,-36.3204667844079
250,10.047,-37.2360726075775
250,10.048,-38.1500238846703
250,10.049,-39.0622689558768
250,10.05,-39.9727560454949
260,9.95,-58.6545578494174
260,9.951,-59.5611598513843
260,9.952,-60.4696020923723
260,9.953,-61.3798436847904
260,9.954,-62.2918438746179
260,9.955,-63.2055620618029
260,9.956,-64.120957819705
260,9.957,-65.0379909135546
260,9.958,-65.9566213178533
260,9.959,-66.8768092326914
260,9.96,-67.7985150989407
260,9.961,-68.7216996122747
260,9.962,-69.6463237359934
260,9.963,-70.5723487126169
260,9.964,-71.4997360742152
260,9.965,-72.4284476514627
260,9.966,-73.358445581377
260,9.967,-74.2896923137544
260,9.968,-75.2221506162557
260,9.969,-76.1557835781532
260,9.97,-77.0905546127329
260,9.971,-78.026427458336
260,9.972,-78.9633661780595
260,9.973,-79.9013351581027
260,9.974,-80.8402991047847
260,9.975,-81.7802230402361
260,9.976,-82.7210722967797
260,9.977,-83.6628125100349
260,9.978,-84.6054096107467
260,9.979,-85.5488298153875
260,9.98,-86.4930396155493
260,9.981,-87.4380057661638
260,9.982,-88.38369527259
260,9.983,-89.3300753766085
260,9.984,-90.2771135413605
260,9.985,-91.2247774352884
260,9.986,-92.1730349151131
260,9.987,-93.1218540079205
260,9.988,-94.0712028923856
260,9.989,-95.0210498792154
260,9.99,-95.9713633908546
260,9.991,-96.9221119405197
260,9.992,-97.8732641106322
260,9.993,-98.8247885307023
260,9.994,-99.7766538547451
260,9.995,-100.728828738289
260,9.996,-101.681281815047
260,9.997,-102.633981673328
260,9.998,-103.586896832261
260,9.999,-104.539995717893
260,10,-105.493246639248
260,10.001,-106.446617764429
260,10.002,-107.400077096811
260,10.003,-108.35359245143
260,10.004,-109.307131431631
260,10.005,-110.260661406042
260,10.006,-111.214149485967
260,10.007,-112.167562503263
260,10.008,-113.120866988773
260,10.009,-114.074029151391
260,10.01,-115.027014857835
260,10.011,-115.979789613194
260,10.012,-116.932318542301
260,10.013,-117.884566372057
260,10.014,-118.836497414686
260,10.015,-119.78807555206
260,10.016,-120.739264221109
260,10.017,-121.690026400403
260,10.018,-122.640324597934
260,10.019,-123.590120840173
260,10.02,-124.539376662447
260,10.021,-125.488053100678
260,10.022,-126.436110684516
260,10.023,-127.383509431946
260,10.024,-128.330208845341
260,10.025,-129.276167909057
260,10.026,-130.221345088558
260,10.027,-131.165698331103
260,10.028,-132.109185068013
260,10.029,-133.051762218551
260,10.03,-133.993386195394
260,10.031,-134.934012911726
260,10.032,-135.873597789937
260,10.033,-136.812095771948
260,10.034,-137.749461331123
260,10.035,-138.685648485773
260,10.036,-139.620610814232
260,10.037,-140.554301471477
260,10.038,-141.486673207268
260,10.039,-142.417678385781
260,10.04,-143.347269006674
260,10.041,-144.275396727581
260,10.042,-145.202012887954
260,10.043,-146.127068534227
260,10.044,-147.050514446234
260,10.045,-147.972301164823
260,10.046,-148.892379020622
260,10.047,-149.810698163864
260,10.048,-150.727208595221
260,10.049,-151.64186019758
260,10.05,-152.55460276867
270,9.95,177.435141533321
270,9.951,176.529382551019
270,9.952,175.621630520267
270,9.953,174.711925101211
270,9.954,173.800305847103
270,9.955,172.886812183337
270,9.956,171.971483387387
270,9.957,171.054358569692
270,9.958,170.135476655551
270,9.959,169.21487636807
270,9.96,168.292596212207
270,9.961,167.368674459959
270,9.962,166.443149136732
270,9.963,165.516058008926
270,9.964,164.587438572788
270,9.965,163.657328044527
270,9.966,162.725763351769
270,9.967,161.792781126318
270,9.968,160.858417698292
270,9.969,159.922709091631
270,9.97,158.985691020979
270,9.971,158.047398889973
270,9.972,157.107867790923
270,9.973,156.167132505896
270,9.974,155.225227509206
270,9.975,154.282186971283
270,9.976,153.33804476394
270,9.977,152.392834466997
270,9.978,151.446589376267
270,9.979,150.499342512867
270,9.98,149.551126633835
270,9.981,148.601974244024
270,9.982,147.651917609248
270,9.983,146.700988770625
270,9.984,145.749219560102
270,9.985,144.796641617098
270,9.986,143.84328640624
270,9.987,142.889185236119
270,9.988,141.934369279037
270,9.989,140.978869591678
270,9.99,140.02271713664
270,9.991,139.065942804791
270,9.992,138.10857743835
270,9.993,137.150651854659
270,9.994,136.192196870568
270,9.995,135.233243327346
270,9.996,134.273822116084
270,9.997,133.313964203466
270,9.998,132.35370065788
270,9.999,131.39306267576
270,10,130.432081608095
270,10.001,129.470788987014
270,10.002,128.50921655238
270,10.003,127.547396278303
270,10.004,126.585360399482
270,10.005,125.623141437312
270,10.006,124.660772225652
270,10.007,123.69828593619
270,10.008,122.735716103299
270,10.009,121.773096648332
270,10.01,120.810461903235
270,10.011,119.847846633434
270,10.012,118.885286059901
270,10.013,117.922815880294
270,10.014,116.960472289144
270,10.015,115.998291996975
270,10.016,115.036312248292
270,10.017,114.074570838373
270,10.018,113.113106128786
270,10.019,112.151957061575
270,10.02,111.19116317204
270,10.021,110.23076460005
270,10.022,109.270802099861
270,10.023,108.311317048329
270,10.024,107.352351451535
270,10.025,106.39394794972
270,10.026,105.436149820523
270,10.027,104.479000980477
270,10.028,103.522545984724
270,10.029,102.566830024928
270,10.03,101.611898925364
270,10.031,100.657799137168
270,10.032,99.7045777307333
270,10.033,98.7522823862377
270,10.034,97.800961382325
270,10.035,96.8506635829211
270,10.036,95.9014384222115
270,10.037,94.9533358877888
270,10.038,94.0064065019913
270,10.039,93.0607013014647
270,10.04,92.1162718149813
270,10.041,91.1731700395502
270,10.042,90.2314484148618
270,10.043,89.2911597961278
270,10.044,88.3523574253549
270,10.045,87.4150949011296
270,10.046,86.4794261469618
270,10.047,85.5454053782738
270,10.048,84.6130870680961
270,10.049,83.6825259115521
270,10.05,82.7537767892161
280,9.95,65.319869644893
280,9.951,64.3931536252601
280,9.952,63.4645489654662
280,9.953,62.5340979421924
280,9.954,61.6018426146301
280,9.955,60.6678248023269
280,9.956,59.7320860642057
280,9.957,58.7946676787891
280,9.958,57.8556106257108
280,9.959,56.914955568542
280,9.96,55.9727428389795
280,9.961,55.0290124224469
280,9.962,54.0838039451342
280,9.963,53.1371566625144
280,9.964,52.1891094493708
280,9.965,51.2397007913488
280,9.966,50.2889687780714
280,9.967,49.336951097806
280,9.968,48.3836850337299
280,9.969,47.4292074617794
280,9.97,46.4735548500889
280,9.971,45.516763260031
280,9.972,44.5588683488367
280,9.973,43.5999053738037
280,9.974,42.6399091980638
280,9.975,41.6789142979013
280,9.976,40.7169547716025
280,9.977,39.7540643497951
280,9.978,38.7902764072711
280,9.979,37.8256239762371
280,9.98,36.8601397609682
280,9.981,35.8938561538197
280,9.982,34.9268052525486
280,9.983,33.959018878898
280,9.984,32.9905285983969
280,9.985,32.0213657413091
280,9.986,31.0515614246867
280,9.987,30.0811465754456
280,9.988,29.110151954425
280,9.989,28.1386081813363
280,9.99,27.1665457605513
280,9.991,26.1939951076472
280,9.992,25.2209865766303
280,9.993,24.2475504877735
280,9.994,23.2737171559736
280,9.995,22.2995169195558
280,9.996,21.3249801694452
280,9.997,20.3501373786052
280,9.998,19.3750191316789
280,9.999,18.3996561547289
280,10,17.4240793449987
280,10.001,16.4483198005969
280,10.002,15.4724088500248
280,10.003,14.496378081455
280,10.004,13.520259371663
280,10.005,12.5440849145372
280,10.006,11.5678872490661
280,10.007,10.5916992867154
280,10.008,9.61555433810976
280,10.009,8.63948613894015
280,10.01,7.6635288749835
280,10.011,6.68771720618432
280,10.012,5.71208628970177
280,10.013,4.73667180181494
280,10.014,3.76150995865952
280,10.015,2.78663753567713
280,10.016,1.81209188571756
280,10.017,0.837910955725077
280,10.018,-0.135866698058826
280,10.019,-1.10920189644529
280,10.02,-2.0820548252611
280,10.021,-3.0543850249788
280,10.022,-4.02615138205902
280,10.023,-4.99731212208191
280,10.024,-5.96782480466837
280,10.025,-6.93764632027371
280,10.026,-7.90673288885999
280,10.027,-8.87504006048401
280,10.028,-9.84252271782812
280,10.029,-10.8091350806925
280,10.03,-11.7748307124576
280,10.031,-12.7395625285263
280,10.032,-13.7032828067385
280,10.033,-14.6659431997872
280,10.034,-15.6274947495729
280,10.035,-16.5878879035261
280,10.036,-17.5470725328498
280,10.037,-18.5049979526641
280,10.038,-19.4616129440185
280,10.039,-20.416865777728
280,10.04,-21.3707042399863
280,10.041,-22.3230756597093
280,10.042,-23.2739269375526
280,10.043,-24.2232045765299
280,10.044,-25.1708547141802
280,10.045,-26.1168231561945
280,10.046,-27.0610554114412
280,10.047,-28.0034967282924
280,10.048,-28.9440921321749
280,10.049,-29.882786464256
280,10.05,-30.8195244211647
290,9.95,-55.5884702976122
290,9.951,-56.5266702160684
290,9.952,-57.4668633616513
290,9.953,-58.4090050666244
290,9.954,-59.3530508780445
290,9.955,-60.2989565844752
290,9.956,-61.2466782415136
290,9.957,-62.1961721960819
290,9.958,-63.1473951093912
290,9.959,-64.1003039785345
290,9.96,-65.0548561566503
290,9.961,-66.0110093715932
290,9.962,-66.9687217430711
290,9.963,-67.9279517982017
290,9.964,-68.8886584854391
290,9.965,-69.8508011868473
290,9.966,-70.8143397286704
290,9.967,-71.7792343901987
290,9.968,-72.7454459108756
290,9.969,-73.7129354956494
290,9.97,-74.6816648185537
290,9.971,-75.6515960244976
290,9.972,-76.6226917292774
290,9.973,-77.5949150177959
290,9.974,-78.5682294405074
290,9.975,-79.5425990080946
290,9.976,-80.5179881843879
290,9.977,-81.4943618775648
290,9.978,-82.4716854296299
290,9.979,-83.4499246042286
290,9.98,-84.4290455728144
290,9.981,-85.409014899212
290,9.982,-86.389799522624
290,9.983,-87.3713667391243
290,9.984,-88.3536841816863
290,9.985,-89.3367197988111
290,9.986,-90.3204418318012
290,9.987,-91.3048187907625
290,9.988,-92.2898194293752
290,9.989,-93.2754127185283
290,9.99,-94.261567818874
290,9.991,-95.2482540523841
290,9.992,-96.2354408729927
290,9.993,-97.2230978363951
290,9.994,-98.2111945690997
290,9.995,-99.1997007368135
290,9.996,-100.188586012247
290,9.997,-101.177820042442
290,9.998,-102.167372415706
290,9.999,-103.157212628241
290,10,-104.147310050583
290,10.001,-105.137633893938
290,10.002,-106.128153176506
290,10.003,-107.118836689906
290,10.004,-108.109652965799
290,10.005,-109.100570242806
290,10.006,-110.091556433816
290,10.007,-111.082579093808
290,10.008,-112.073605388261
290,10.009,-113.064602062255
290,10.01,-114.055535410397
290,10.011,-115.046371247615
290,10.012,-116.037074880955
290,10.013,-117.027611082478
290,10.014,-118.017944063326
290,10.015,-119.008037449062
290,10.016,-119.997854256378
290,10.017,-120.987356871253
290,10.018,-121.976507028635
290,10.019,-122.965265793742
290,10.02,-123.953593545049
290,10.021,-124.941449959041
290,10.022,-125.928793996784
290,10.023,-126.915583892409
290,10.024,-127.901777143528
290,10.025,-128.887330503676
290,10.026,-129.872199976803
290,10.027,-130.856340813869
290,10.028,-131.839707511575
290,10.029,-132.822253813275
290,10.03,-133.80393271208
290,10.031,-134.784696456187
290,10.032,-135.764496556424
290,10.033,-136.743283796067
290,10.034,-137.721008242863
290,10.035,-138.697619263311
290,10.036,-139.673065539147
290,10.037,-140.647295086039
290,10.038,-141.620255274454
290,10.039,-142.591892852661
290,10.04,-143.562153971833
290,10.041,-144.530984213199
290,10.042,-145.498328617191
290,10.043,-146.464131714528
290,10.044,-147.428337559165
290,10.045,-148.390889763029
290,10.046,-149.351731532483
290,10.047,-150.310805706402
290,10.048,-151.268054795793
290,10.049,-152.223421024856
290,10.05,-153.176846373384
300,9.95,-168.328972264936
300,9.951,-169.276378386271
300,9.952,-170.22577836918
300,9.953,-171.177126483656
300,9.954,-172.130377283468
300,9.955,-173.085485633407
300,9.956,-174.042406735149
300,9.957,-175.001096151699
300,9.958,-175.961509830306
300,9.959,-176.923604123826
300,9.96,-177.887335810455
300,9.961,-178.852662111779
300,9.962,-179.819540709107
300,9.963,-180.787929758028
300,9.964,-181.757787901155
300,9.965,-182.729074279032
300,9.966,-183.70174853916
300,9.967,-184.675770843145
300,9.968,-185.65110187191
300,9.969,-186.627702828989
300,9.97,-187.605535441892
300,9.971,-188.584561961521
300,9.972,-189.564745159655
300,9.973,-190.54604832451
300,9.974,-191.528435254375
300,9.975,-192.511870249368
300,9.976,-193.496318101294
300,9.977,-194.481744081685
300,9.978,-195.468113928009
300,9.979,-196.455393828106
300,9.98,-197.443550402906
300,9.981,-198.432550687443
300,9.982,-199.422362110252
300,9.983,-200.412952471183
300,9.984,-201.404289917695
300,9.985,-202.396342919704
300,9.986,-203.389080243041
300,9.987,-204.382470921606
300,9.988,-205.37648422827
300,9.989,-206.371089644639
300,9.99,-207.366256829726
300,9.991,-208.361955587638
300,9.992,-209.358155834368
300,9.993,-210.354827563762
300,9.994,-211.351940812784
300,9.995,-212.34946562615
300,9.996,-213.34737202044
300,9.997,-214.345629947793
300,9.998,-215.344209259276
300,9.999,-216.34307966804
300,10,-217.342210712359
300,10.001,-218.341571718672
300,10.002,-219.341131764721
300,10.003,-220.340859642898
300,10.004,-221.340723823918
300,10.005,-222.340692420915
300,10.006,-223.34073315407
300,10.007,-224.340813315895
300,10.008,-225.340899737264
300,10.009,-226.340958754301
300,10.01,-227.340956176249
300,10.011,-228.3408572544
300,10.012,-229.340626652194
300,10.013,-230.340228416628
300,10.014,-231.339625951006
300,10.015,-232.338781989181
300,10.016,-233.337658571372
300,10.017,-234.336217021626
300,10.018,-235.33441792704
300,10.019,-236.332221118807
300,10.02,-237.329585655181
300,10.021,-238.326469806426
300,10.022,-239.322831041819
300,10.023,-240.318626018792
300,10.024,-241.313810574237
300,10.025,-242.308339718071
300,10.026,-243.302167629084
300,10.027,-244.295247653115
300,10.028,-245.2875323036
300,10.029,-246.278973264521
300,10.03,-247.269521395781
300,10.031,-248.25912674101
300,10.032,-249.247738537812
300,10.033,-250.235305230493
300,10.034,-251.221774485193
300,10.035,-252.207093207476
300,10.036,-253.191207562313
300,10.037,-254.174062996458
300,10.038,-255.155604263155
300,10.039,-256.135775449156
300,10.04,-257.11452000398
300,10.041,-258.09178077136
300,10.042,-259.067500022821
300,10.043,-260.041619493293
300,10.044,-261.014080418705
300,10.045,-261.984823575448
300,10.046,-262.953789321635
300,10.047,-263.920917640039
300,10.048,-264.886148182614
300,10.049,-265.849420316491
300,10.05,-266.810673171325
