"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
120,9.958,113.179758791021
120,9.959,112.414628741049
120,9.96,111.648165808233
120,9.961,110.880395853475
120,9.962,110.111344997474
120,9.963,109.341039614148
120,9.964,108.569506324007
120,9.965,107.796771987475
120,9.966,107.022863698181
120,9.967,106.247808776206
120,9.968,105.471634761315
120,9.969,104.694369406164
120,9.97,103.916040669492
120,9.971,103.136676709313
120,9.972,102.356305876095
120,9.973,101.574956705956
120,9.974,100.79265791386
120,9.975,100.009438386829
120,9.976,99.2253271771829
120,9.977,98.4403534957853
120,9.978,97.6545467053383
120,9.979,96.8679363136943
120,9.98,96.0805519672103
120,9.981,95.2924234441415
120,9.982,94.5035806480748
120,9.983,93.7140536014073
120,9.984,92.9238724388757
120,9.985,92.1330674011307
120,9.986,91.3416688283686
120,9.987,90.5497071540068
120,9.988,89.7572128984234
120,9.989,88.9642166627435
120,9.99,88.1707491226847
120,9.991,87.3768410224585
120,9.992,86.5825231687229
120,9.993,85.7878264245952
120,9.994,84.9927817037146
120,9.995,84.1974199643594
120,9.996,83.4017722036197
120,9.997,82.6058694516126
120,9.998,81.8097427657539
120,9.999,81.013423225073
120,10,80.2169419245746
120,10.001,79.4203299696393
120,10.002,78.6236184704677
120,10.003,77.8268385365618
120,10.004,77.0300212712367
120,10.005,76.2331977661699
120,10.006,75.4363990959768
120,10.007,74.6396563128095
120,10.008,73.8430004409798
120,10.009,73.0464624716089
120,10.01,72.2500733572776
120,10.011,71.4538640067041
120,10.012,70.6578652794326
120,10.013,69.8621079805111
120,10.014,69.0666228551943
120,10.015,68.2714405836383
120,10.016,67.4765917755921
120,10.017,66.6821069650877
120,10.018,65.8880166051247
120,10.019,65.0943510623438
120,10.02,64.301140611688
120,10.021,63.5084154310502
120,10.022,62.7162055959137
120,10.023,61.9245410739593
120,10.024,61.1334517196741
120,10.025,60.3429672689247
120,10.026,59.5531173335179
120,10.027,58.7639313957409
120,10.028,57.9754388028788
120,10.029,57.187668761709
120,10.03,56.4006503329766
120,10.031,55.6144124258487
120,10.032,54.8289837923565
120,10.033,54.0443930217978
120,10.034,53.2606685351459
120,10.035,52.4778385794277
120,10.036,51.6959312220942
120,10.037,50.9149743453779
120,10.038,50.1349956406388
120,10.039,49.3560226027053
120,10.04,48.5780825242138
120,10.041,47.8012024899455
120,10.042,47.0254093711651
120,10.043,46.2507298199709
120,10.044,45.4771902636502
120,10.045,44.704816899056
120,10.046,43.9336356869968
120,10.047,43.1636723466562
120,10.048,42.3949523500388
120,10.049,41.6275009164485
120,10.05,40.8613430070066
125,9.95,60.3934933320817
125,9.951,59.6275210083439
125,9.952,58.8602765815195
125,9.953,58.0917819035512
125,9.954,57.3220589661437
125,9.955,56.5511298955224
125,9.956,55.7790169473101
125,9.957,55.0057425015108
125,9.958,54.2313290576314
125,9.959,53.4557992299339
125,9.96,52.6791757428235
125,9.961,51.9014814263894
125,9.962,51.1227392120932
125,9.963,50.3429721286144
125,9.964,49.5622032978616
125,9.965,48.7804559311442
125,9.966,47.9977533255228
125,9.967,47.2141188603184
125,9.968,46.4295759938106
125,9.969,45.6441482601086
125,9.97,44.8578592661977
125,9.971,44.0707326891728
125,9.972,43.2827922736453
125,9.973,42.4940618293363
125,9.974,41.7045652288449
125,9.975,40.9143264055952
125,9.976,40.1233693519641
125,9.977,39.3317181175723
125,9.978,38.5393968077572
125,9.979,37.7464295822034
125,9.98,36.9528406537405
125,9.981,36.1586542872976
125,9.982,35.3638947990083
125,9.983,34.5685865554616
125,9.984,33.7727539730963
125,9.985,32.9764215177233
125,9.986,32.1796137041792
125,9.987,31.3823550960893
125,9.988,30.5846703057495
125,9.989,29.7865839941007
125,9.99,28.9881208707998
125,9.991,28.1893056943724
125,9.992,27.3901632724333
125,9.993,26.5907184619759
125,9.994,25.7909961697083
125,9.995,24.9910213524311
125,9.996,24.1908190174509
125,9.997,23.3904142230029
125,9.998,22.5898320786909
125,9.999,21.7890977459189
125,10,20.9882364383109
125,10.001,20.1872734221003
125,10.002,19.3862340164849
125,10.003,18.5851435939331
125,10.004,17.7840275804243
125,10.005,16.982911455623
125,10.006,16.1818207529674
125,10.007,15.3807810596603
125,10.008,14.5798180165566
125,10.009,13.7789573179407
125,10.01,12.9782247111628
125,10.011,12.1776459961509
125,10.012,11.3772470247781
125,10.013,10.5770537000543
125,10.014,9.77709197517499
125,10.015,8.97738785238478
125,10.016,8.17796738165816
125,10.017,7.37885665919195
125,10.018,6.58008182570178
125,10.019,5.78166906451243
125,10.02,4.98364459943567
125,10.021,4.18603469243256
125,10.022,3.38886564106135
125,10.023,2.59216377568329
125,10.024,1.795955456458
125,10.025,1.00026707008959
125,10.026,0.205125026344034
125,10.027,-0.589444245670503
125,10.028,-1.38341430146427
125,10.029,-2.1767586853681
125,10.03,-2.96945093497364
125,10.031,-3.76146458581263
125,10.032,-4.55277317626685
125,10.033,-5.3433502527338
125,10.034,-6.13316937500158
125,10.035,-6.922204121869
125,10.036,-7.71042809698302
125,10.037,-8.49781493489953
125,10.038,-9.28433830736103
125,10.039,-10.0699719297818
125,10.04,-10.8546895679337
125,10.041,-11.6384650448296
125,10.042,-12.4212722477964
125,10.043,-13.2030851357212
125,10.044,-13.9838777464757
125,10.045,-14.7636242044932
125,10.046,-15.5422987285049
125,10.047,-16.31987563941
125,10.048,-17.0963293682793
125,10.049,-17.8716344644786
125,10.05,-18.6457656038985
130,9.95,5.28499978421981
130,9.951,4.52575320151394
130,9.952,3.76503303924587
130,9.953,3.00285738611162
130,9.954,2.23924458627082
130,9.955,1.47421323809637
130,9.956,0.707782192943283
130,9.957,-0.0600294460804569
130,9.958,-0.82920232531477
130,9.959,-1.59971684173523
130,9.96,-2.37155314412626
130,9.961,-3.14469113422964
130,9.962,-3.9191104678782
130,9.963,-4.69479055611069
130,9.964,-5.4717105662638
130,9.965,-6.24984942305159
130,9.966,-7.02918580961901
130,9.967,-7.80969816859249
130,9.968,-8.5913647031034
130,9.969,-9.3741633778029
130,9.97,-10.1580719198695
130,9.971,-10.9430678200018
130,9.972,-11.7291283334132
130,9.973,-12.5162304808165
130,9.974,-13.3043510494161
130,9.975,-14.0934665939024
130,9.976,-14.8835534374516
130,9.977,-15.6745876727485
130,9.978,-16.4665451630161
130,9.979,-17.2594015430765
130,9.98,-18.0531322204363
130,9.981,-18.847712376406
130,9.982,-19.6431169672604
130,9.983,-20.439320725446
130,9.984,-21.2362981608362
130,9.985,-22.0340235620504
130,9.986,-22.8324709978324
130,9.987,-23.6316143185099
130,9.988,-24.4314271575234
130,9.989,-25.2318829330501
130,9.99,-26.0329548497164
130,9.991,-26.8346159004129
130,9.992,-27.6368388682218
130,9.993,-28.4395963284553
130,9.994,-29.2428606508223
130,9.995,-30.0466040017259
130,9.996,-30.850798346696
130,9.997,-31.6554154529773
130,9.998,-32.4604268922633
130,9.999,-33.2658040435952
130,10,-34.0715180964277
130,10.001,-34.8775400538741
130,10.002,-35.6838407361297
130,10.003,-36.4903907840848
130,10.004,-37.2971606631358
130,10.005,-38.104120667194
130,10.006,-38.9112409229018
130,10.007,-39.7184913940641
130,10.008,-40.5258418862962
130,10.009,-41.3332620518854
130,10.01,-42.1407213948949
130,10.011,-42.9481892764831
130,10.012,-43.7556349204547
130,10.013,-44.5630274190669
130,10.014,-45.3703357390506
130,10.015,-46.1775287278821
130,10.016,-46.9845751202972
130,10.017,-47.7914435450431
130,10.018,-48.5981025318716
130,10.019,-49.404520518774
130,10.02,-50.2106658594579
130,10.021,-51.016506831061
130,10.022,-51.822011642093
130,10.023,-52.6271484406265
130,10.024,-53.4318853226964
130,10.025,-54.2361903409408
130,10.026,-55.0400315134527
130,10.027,-55.843376832847
130,10.028,-56.6461942755345
130,10.029,-57.4484518112008
130,10.03,-58.2501174124759
130,10.031,-59.0511590647893
130,10.032,-59.8515447763952
130,10.033,-60.6512425885865
130,10.034,-61.4502205860414
130,10.035,-62.2484469073359
130,10.036,-63.0458897555837
130,10.037,-63.8425174092058
130,10.038,-64.6382982328162
130,10.039,-65.4332006882075
130,10.04,-66.2271933454251
130,10.041,-67.0202448939199
130,10.042,-67.8123241537678
130,10.043,-68.6034000869325
130,10.044,-69.3934418085733
130,10.045,-70.182418598367
130,10.046,-70.9702999118469
130,10.047,-71.7570553917283
130,10.048,-72.5426548792176
130,10.049,-73.3270684252877
130,10.05,-74.1102663019022
135,9.95,-49.3580424794193
135,9.951,-50.1260737913029
135,9.952,-50.8956929833218
135,9.953,-51.6668768242837
135,9.954,-52.4396017602738
135,9.955,-53.2138439209968
135,9.956,-53.9895791262431
135,9.957,-54.7667828924894
135,9.958,-55.5454304396009
135,9.959,-56.3254966976425
135,9.96,-57.1069563137904
135,9.961,-57.8897836593264
135,9.962,-58.6739528367157
135,9.963,-59.4594376867562
135,9.964,-60.246211795787
135,9.965,-61.0342485029563
135,9.966,-61.8235209075259
135,9.967,-62.614001876228
135,9.968,-63.4056640506364
135,9.969,-64.1984798545649
135,9.97,-64.9924215014806
135,9.971,-65.7874610019164
135,9.972,-66.5835701708877
135,9.973,-67.3807206352926
135,9.974,-68.178883841299
135,9.975,-68.9780310617072
135,9.976,-69.7781334032765
135,9.977,-70.5791618140248
135,9.978,-71.3810870904727
135,9.979,-72.183879884848
135,9.98,-72.9875107122305
135,9.981,-73.7919499576374
135,9.982,-74.5971678830465
135,9.983,-75.4031346343502
135,9.984,-76.209820248234
135,9.985,-77.0171946589826
135,9.986,-77.8252277052012
135,9.987,-78.6338891364631
135,9.988,-79.4431486198622
135,9.989,-80.2529757464872
135,9.99,-81.0633400378034
135,9.991,-81.8742109519437
135,9.992,-82.6855578899148
135,9.993,-83.4973502017065
135,9.994,-84.309557192314
135,9.995,-85.12214812767
135,9.996,-85.9350922404817
135,9.997,-86.7483587359894
135,9.998,-87.5619167976277
135,9.999,-88.3757355926071
135,10,-89.1897842774085
135,10.001,-90.0040320032016
135,10.002,-90.8184479211803
135,10.003,-91.6330011878229
135,10.004,-92.4476609700846
135,10.005,-93.2623964505145
135,10.006,-94.0771768323105
135,10.007,-94.8919713443141
135,10.008,-95.7067492459465
135,10.009,-96.5214798320838
135,10.01,-97.3361324378979
135,10.011,-98.150676443639
135,10.012,-98.9650812793749
135,10.013,-99.7793164297138
135,10.014,-100.593351438472
135,10.015,-101.407155913323
135,10.016,-102.22069953043
135,10.017,-103.033952039047
135,10.018,-103.846883266114
135,10.019,-104.659463120838
135,10.02,-105.471661599266
135,10.021,-106.283448788865
135,10.022,-107.094794873084
135,10.023,-107.905670135947
135,10.024,-108.716044966626
135,10.025,-109.525889864049
135,10.026,-110.335175441509
135,10.027,-111.143872431296
135,10.028,-111.951951689341
135,10.029,-112.759384199896
135,10.03,-113.566141080223
135,10.031,-114.372193585319
135,10.032,-115.177513112653
135,10.033,-115.982071206957
135,10.034,-116.78583956502
135,10.035,-117.588790040522
135,10.036,-118.390894648898
135,10.037,-119.192125572223
135,10.038,-119.992455164141
135,10.039,-120.791855954801
135,10.04,-121.590300655835
135,10.041,-122.387762165353
135,10.042,-123.184213572961
135,10.043,-123.979628164805
135,10.044,-124.773979428624
135,10.045,-125.567241058826
135,10.046,-126.359386961574
135,10.047,-127.150391259876
135,10.048,-127.940228298687
135,10.049,-128.72887265001
135,10.05,-129.516299117992
140,9.95,-106.735034649085
140,9.951,-107.526217118034
140,9.952,-108.318603882987
140,9.953,-109.112170076145
140,9.954,-109.906890768506
140,9.955,-110.702740978918
140,9.956,-111.49969568292
140,9.957,-112.297729821377
140,9.958,-113.096818308867
140,9.959,-113.896936041829
140,9.96,-114.698057906449
140,9.961,-115.500158786279
140,9.962,-116.303213569564
140,9.963,-117.107197156284
140,9.964,-117.912084464882
140,9.965,-118.717850438693
140,9.966,-119.52447005203
140,9.967,-120.331918315963
140,9.968,-121.140170283746
140,9.969,-121.949201055905
140,9.97,-122.758985784986
140,9.971,-123.569499679936
140,9.972,-124.380718010145
140,9.973,-125.192616109121
140,9.974,-126.00516937781
140,9.975,-126.818353287553
140,9.976,-127.632143382685
140,9.977,-128.446515282785
140,9.978,-129.261444684554
140,9.979,-130.076907363354
140,9.98,-130.892879174393
140,9.981,-131.709336053569
140,9.982,-132.526254017972
140,9.983,-133.343609166062
140,9.984,-134.161377677514
140,9.985,-134.979535812757
140,9.986,-135.798059912202
140,9.987,-136.616926395172
140,9.988,-137.436111758552
140,9.989,-138.255592575156
140,9.99,-139.075345491844
140,9.991,-139.89534722737
140,9.992,-140.715574570018
140,9.993,-141.536004374989
140,9.994,-142.356613561599
140,9.995,-143.177379110278
140,9.996,-143.99827805938
140,9.997,-144.819287501847
140,9.998,-145.640384581714
140,9.999,-146.461546490489
140,10,-147.282750463417
140,10.001,-148.10397377565
140,10.002,-148.925193738333
140,10.003,-149.746387694633
140,10.004,-150.567533015721
140,10.005,-151.388607096724
140,10.006,-152.209587352671
140,10.007,-153.030451214445
140,10.008,-153.851176124766
140,10.009,-154.671739534198
140,10.01,-155.492118897244
140,10.011,-156.312291668494
140,10.012,-157.132235298868
140,10.013,-157.951927231993
140,10.014,-158.771344900672
140,10.015,-159.590465723518
140,10.016,-160.409267101738
140,10.017,-161.227726416086
140,10.018,-162.045821024006
140,10.019,-162.863528256973
140,10.02,-163.680825418051
140,10.021,-164.497689779674
140,10.022,-165.314098581661
140,10.023,-166.130029029494
140,10.024,-166.945458292841
140,10.025,-167.760363504363
140,10.026,-168.574721758794
140,10.027,-169.388510112307
140,10.028,-170.201705582186
140,10.029,-171.014285146794
140,10.03,-171.826225745853
140,10.031,-172.637504281044
140,10.032,-173.448097616909
140,10.033,-174.257982582108
140,10.034,-175.067135970972
140,10.035,-175.875534545404
140,10.036,-176.683155037097
140,10.037,-177.48997415009
140,10.038,-178.295968563653
140,10.039,-179.101114935499
140,10.04,-179.905389905315
140,10.041,-180.708770098627
140,10.042,-181.511232130977
140,10.043,-182.312752612413
140,10.044,-183.113308152292
140,10.045,-183.912875364381
140,10.046,-184.711430872256
140,10.047,-185.508951314983
140,10.048,-186.305413353081
140,10.049,-187.100793674757
140,10.05,-187.895069002394
145,9.95,-163.493076486215
145,9.951,-164.274837680851
145,9.952,-165.057885077274
145,9.953,-165.842200729342
145,9.954,-166.627766560524
145,9.955,-167.414564365836
145,9.956,-168.202575813625
145,9.957,-168.991782447196
145,9.958,-169.78216568626
145,9.959,-170.573706828219
145,9.96,-171.366387049283
145,9.961,-172.160187405405
145,9.962,-172.95508883305
145,9.963,-173.751072149776
145,9.964,-174.548118054649
145,9.965,-175.346207128471
145,9.966,-176.145319833838
145,9.967,-176.945436515024
145,9.968,-177.746537397682
145,9.969,-178.548602588386
145,9.97,-179.351612073996
145,9.971,-180.15554572086
145,9.972,-180.960383273858
145,9.973,-181.766104355288
145,9.974,-182.572688463603
145,9.975,-183.380114972001
145,9.976,-184.188363126876
145,9.977,-184.997412046145
145,9.978,-185.807240717442
145,9.979,-186.617827996203
145,9.98,-187.429152603642
145,9.981,-188.24119312463
145,9.982,-189.053928005483
145,9.983,-189.867335551682
145,9.984,-190.681393925513
145,9.985,-191.496081143664
145,9.986,-192.311375074764
145,9.987,-193.12725343691
145,9.988,-193.943693795148
145,9.989,-194.760673558974
145,9.99,-195.578169979817
145,9.991,-196.396160148558
145,9.992,-197.214620993078
145,9.993,-198.03352927584
145,9.994,-198.852861591553
145,9.995,-199.672594364892
145,9.996,-200.492703848316
145,9.997,-201.313166119986
145,9.998,-202.133957081804
145,9.999,-202.955052457577
145,10,-203.776427791332
145,10.001,-204.598058445789
145,10.002,-205.419919601014
145,10.003,-206.241986253247
145,10.004,-207.064233213946
145,10.005,-207.886635109038
145,10.006,-208.709166378399
145,10.007,-209.531801275581
145,10.008,-210.354513867784
145,10.009,-211.177278036098
145,10.01,-212.000067476025
145,10.011,-212.822855698288
145,10.012,-213.645616029925
145,10.013,-214.468321615722
145,10.014,-215.290945419932
145,10.015,-216.11346022834
145,10.016,-216.935838650658
145,10.017,-217.758053123262
145,10.018,-218.580075912274
145,10.019,-219.401879117003
145,10.02,-220.223434673745
145,10.021,-221.044714359949
145,10.022,-221.865689798737
145,10.023,-222.686332463814
145,10.024,-223.50661368473
145,10.025,-224.326504652521
145,10.026,-225.145976425731
145,10.027,-225.964999936781
145,10.028,-226.78354599873
145,10.029,-227.601585312384
145,10.03,-228.419088473779
145,10.031,-229.236025982007
145,10.032,-230.052368247397
145,10.033,-230.868085600051
145,10.034,-231.683148298696
145,10.035,-232.49752653988
145,10.036,-233.31119046747
145,10.037,-234.124110182473
145,10.038,-234.936255753143
145,10.039,-235.747597225377
145,10.04,-236.558104633381
145,10.041,-237.367748010589
145,10.042,-238.176497400838
145,10.043,-238.984322869757
145,10.044,-239.791194516386
145,10.045,-240.597082484972
145,10.046,-241.401956976965
145,10.047,-242.205788263167
145,10.048,-243.008546696024
145,10.049,-243.810202722053
145,10.05,-244.610726894378
150,9.95,140.518131463215
150,9.951,139.729888793739
150,9.952,138.940178760812
150,9.953,138.149025200357
150,9.954,137.356452231288
150,9.955,136.5624842489
150,9.956,135.767145918176
150,9.957,134.970462167015
150,9.958,134.172458179409
150,9.959,133.37315938856
150,9.96,132.572591469954
150,9.961,131.770780334396
150,9.962,130.967752121021
150,9.963,130.16353319028
150,9.964,129.358150116918
150,9.965,128.551629682946
150,9.966,127.743998870619
150,9.967,126.935284855423
150,9.968,126.125514999082
150,9.969,125.314716842594
150,9.97,124.502918099291
150,9.971,123.690146647955
150,9.972,122.876430525961
150,9.973,122.061797922485
150,9.974,121.246277171763
150,9.975,120.429896746417
150,9.976,119.612685250847
150,9.977,118.79467141469
150,9.978,117.975884086365
150,9.979,117.156352226693
150,9.98,116.336104902595
150,9.981,115.51517128089
150,9.982,114.693580622167
150,9.983,113.871362274757
